current_density,density_change,occupancy,capacity,average_speed_multiplier,scenario_crowd_size,arrival_rate,future_density_5step,is_critical_risk
0.0,0.0,0.0,192.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,235.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
13.438,2.688,1505.0,112.0,0.2,8482,60.25062631782118,13.438,1
4.574,0.914,1505.0,329.0,0.2,8482,60.25062631782118,5.489,1
0.0,0.0,0.0,150.0,1.0,8482,60.25062631782118,18.06,1
0.0,0.0,0.0,192.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,235.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
13.438,0.0,1505.0,112.0,0.2,8482,60.25062631782118,13.438,1
5.489,0.915,1806.0,329.0,0.2,8482,60.25062631782118,5.489,1
2.007,2.007,301.0,150.0,0.2,8482,60.25062631782118,20.067,1
0.0,0.0,0.0,192.0,1.0,8482,60.25062631782118,1.568,1
0.0,0.0,0.0,235.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
13.438,0.0,1505.0,112.0,0.2,8482,60.25062631782118,13.438,1
5.489,0.0,1806.0,329.0,0.2,8482,60.25062631782118,5.489,1
6.02,4.013,903.0,150.0,0.2,8482,60.25062631782118,20.547,1
0.0,0.0,0.0,192.0,1.0,8482,60.25062631782118,4.328,1
0.0,0.0,0.0,235.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
13.438,0.0,1505.0,112.0,0.2,8482,60.25062631782118,13.438,1
5.489,0.0,1806.0,329.0,0.2,8482,60.25062631782118,5.489,1
10.033,4.013,1505.0,150.0,0.2,8482,60.25062631782118,21.027,1
0.0,0.0,0.0,192.0,1.0,8482,60.25062631782118,7.089,1
0.0,0.0,0.0,235.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
13.438,0.0,1505.0,112.0,0.2,8482,60.25062631782118,13.438,1
5.489,0.0,1806.0,329.0,0.2,8482,60.25062631782118,5.489,1
14.047,4.014,2107.0,150.0,0.2,8482,60.25062631782118,21.507,1
0.0,0.0,0.0,192.0,1.0,8482,60.25062631782118,9.849,1
0.0,0.0,0.0,235.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
13.438,0.0,1505.0,112.0,0.2,8482,60.25062631782118,10.991,1
5.489,0.0,1806.0,329.0,0.2,8482,60.25062631782118,4.657,1
18.06,4.013,2709.0,150.0,0.2,8482,60.25062631782118,21.987,1
0.0,0.0,0.0,192.0,1.0,8482,60.25062631782118,12.609,1
0.0,0.0,0.0,235.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
13.438,0.0,1505.0,112.0,0.2,8482,60.25062631782118,8.304,1
5.489,0.0,1806.0,329.0,0.2,8482,60.25062631782118,3.742,1
20.067,2.007,3010.0,150.0,0.2,8482,60.25062631782118,22.467,1
1.568,1.568,301.0,192.0,0.2,8482,60.25062631782118,13.802,1
0.0,0.0,0.0,235.0,1.0,8482,60.25062631782118,1.281,1
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
13.438,0.0,1505.0,112.0,0.2,8482,60.25062631782118,5.616,1
5.489,0.0,1806.0,329.0,0.2,8482,60.25062631782118,2.827,1
20.547,0.48,3082.0,150.0,0.2,8482,60.25062631782118,22.947,1
4.328,2.76,831.0,192.0,0.2,8482,60.25062631782118,14.271,1
0.0,0.0,0.0,235.0,1.0,8482,60.25062631782118,3.153,1
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
13.438,0.0,1505.0,112.0,0.2,8482,60.25062631782118,2.929,1
5.489,0.0,1806.0,329.0,0.2,8482,60.25062631782118,1.912,1
21.027,0.48,3154.0,150.0,0.2,8482,60.25062631782118,23.427,1
7.089,2.761,1361.0,192.0,0.2,8482,60.25062631782118,14.74,1
0.0,0.0,0.0,235.0,1.0,8482,60.25062631782118,5.026,1
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
13.438,0.0,1505.0,112.0,0.2,8482,60.25062631782118,0.241,0
5.489,0.0,1806.0,329.0,0.2,8482,60.25062631782118,0.997,1
21.507,0.48,3226.0,150.0,0.2,8482,60.25062631782118,23.907,1
9.849,2.76,1891.0,192.0,0.2,8482,60.25062631782118,15.208,1
0.0,0.0,0.0,235.0,1.0,8482,60.25062631782118,6.898,1
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
10.991,-2.447,1231.0,112.0,0.2,8482,60.25062631782118,0.0,0
4.657,-0.832,1532.0,329.0,0.2,8482,60.25062631782118,0.082,0
21.987,0.48,3298.0,150.0,0.2,8482,60.25062631782118,22.56,1
12.609,2.76,2421.0,192.0,0.2,8482,60.25062631782118,15.677,1
0.0,0.0,0.0,235.0,1.0,8482,60.25062631782118,8.77,1
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
8.304,-2.687,930.0,112.0,0.2,8482,60.25062631782118,0.0,0
3.742,-0.915,1231.0,329.0,0.2,8482,60.25062631782118,0.082,0
22.467,0.48,3370.0,150.0,0.2,8482,60.25062631782118,22.56,1
13.802,1.193,2650.0,192.0,0.2,8482,60.25062631782118,15.677,1
1.281,1.281,301.0,235.0,0.2,8482,60.25062631782118,8.77,1
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
5.616,-2.688,629.0,112.0,0.2,8482,60.25062631782118,0.0,0
2.827,-0.915,930.0,329.0,0.2,8482,60.25062631782118,0.082,0
22.947,0.48,3442.0,150.0,0.2,8482,60.25062631782118,22.56,1
14.271,0.469,2740.0,192.0,0.2,8482,60.25062631782118,15.677,1
3.153,1.872,741.0,235.0,0.2,8482,60.25062631782118,8.77,1
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
2.929,-2.687,328.0,112.0,0.2,8482,60.25062631782118,0.0,0
1.912,-0.915,629.0,329.0,0.2,8482,60.25062631782118,0.082,0
23.427,0.48,3514.0,150.0,0.2,8482,60.25062631782118,22.56,1
14.74,0.469,2830.0,192.0,0.2,8482,60.25062631782118,15.677,1
5.026,1.873,1181.0,235.0,0.2,8482,60.25062631782118,8.77,1
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
0.241,-2.688,27.0,112.0,1.0,8482,60.25062631782118,0.0,0
0.997,-0.915,328.0,329.0,0.2,8482,60.25062631782118,0.082,0
23.907,0.48,3586.0,150.0,0.2,8482,60.25062631782118,22.56,1
15.208,0.468,2920.0,192.0,0.2,8482,60.25062631782118,15.677,1
6.898,1.872,1621.0,235.0,0.2,8482,60.25062631782118,8.77,1
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
0.0,-0.241,0.0,112.0,1.0,8482,60.25062631782118,0.0,0
0.082,-0.915,27.0,329.0,1.0,8482,60.25062631782118,0.082,0
22.56,-1.347,3384.0,150.0,0.2,8482,60.25062631782118,22.56,1
15.677,0.469,3010.0,192.0,0.2,8482,60.25062631782118,15.677,1
8.77,1.872,2061.0,235.0,0.2,8482,60.25062631782118,8.77,1
0.0,0.0,0.0,292.0,1.0,8482,60.25062631782118,0.0,0
0.0,0.0,0.0,1000.0,1.0,8482,60.25062631782118,0.0,0
2.559,0.0,412.0,161.0,0.2,8510,82.47246742938614,12.795,1
1.241,0.0,412.0,332.0,0.2,8510,82.47246742938614,7.446,1
0.0,0.0,0.0,106.0,1.0,8510,82.47246742938614,3.887,1
0.0,0.0,0.0,255.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,250.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
5.118,2.559,824.0,161.0,0.2,8510,82.47246742938614,12.795,1
2.482,1.241,824.0,332.0,0.2,8510,82.47246742938614,7.446,1
0.0,0.0,0.0,106.0,1.0,8510,82.47246742938614,11.66,1
0.0,0.0,0.0,255.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,250.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
7.677,2.559,1236.0,161.0,0.2,8510,82.47246742938614,12.795,1
3.723,1.241,1236.0,332.0,0.2,8510,82.47246742938614,7.446,1
0.0,0.0,0.0,106.0,1.0,8510,82.47246742938614,19.434,1
0.0,0.0,0.0,255.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,250.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
10.236,2.559,1648.0,161.0,0.2,8510,82.47246742938614,12.795,1
4.964,1.241,1648.0,332.0,0.2,8510,82.47246742938614,7.446,1
0.0,0.0,0.0,106.0,1.0,8510,82.47246742938614,27.208,1
0.0,0.0,0.0,255.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,250.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
12.795,2.559,2060.0,161.0,0.2,8510,82.47246742938614,12.795,1
6.205,1.241,2060.0,332.0,0.2,8510,82.47246742938614,7.446,1
0.0,0.0,0.0,106.0,1.0,8510,82.47246742938614,34.981,1
0.0,0.0,0.0,255.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,250.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
12.795,0.0,2060.0,161.0,0.2,8510,82.47246742938614,11.075,1
7.446,1.241,2472.0,332.0,0.2,8510,82.47246742938614,6.611,1
3.887,3.887,412.0,106.0,0.2,8510,82.47246742938614,40.868,1
0.0,0.0,0.0,255.0,1.0,8510,82.47246742938614,0.784,0
0.0,0.0,0.0,250.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
12.795,0.0,2060.0,161.0,0.2,8510,82.47246742938614,8.516,1
7.446,0.0,2472.0,332.0,0.2,8510,82.47246742938614,5.37,1
11.66,7.773,1236.0,106.0,0.2,8510,82.47246742938614,46.755,1
0.0,0.0,0.0,255.0,1.0,8510,82.47246742938614,1.569,1
0.0,0.0,0.0,250.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
12.795,0.0,2060.0,161.0,0.2,8510,82.47246742938614,5.957,1
7.446,0.0,2472.0,332.0,0.2,8510,82.47246742938614,4.13,1
19.434,7.774,2060.0,106.0,0.2,8510,82.47246742938614,52.642,1
0.0,0.0,0.0,255.0,1.0,8510,82.47246742938614,2.353,1
0.0,0.0,0.0,250.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
12.795,0.0,2060.0,161.0,0.2,8510,82.47246742938614,3.398,1
7.446,0.0,2472.0,332.0,0.2,8510,82.47246742938614,2.889,1
27.208,7.774,2884.0,106.0,0.2,8510,82.47246742938614,58.528,1
0.0,0.0,0.0,255.0,1.0,8510,82.47246742938614,2.353,1
0.0,0.0,0.0,250.0,1.0,8510,82.47246742938614,0.8,0
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
12.795,0.0,2060.0,161.0,0.2,8510,82.47246742938614,0.839,0
7.446,0.0,2472.0,332.0,0.2,8510,82.47246742938614,1.648,1
34.981,7.773,3708.0,106.0,0.2,8510,82.47246742938614,64.415,1
0.0,0.0,0.0,255.0,1.0,8510,82.47246742938614,3.137,1
0.0,0.0,0.0,250.0,1.0,8510,82.47246742938614,0.8,0
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
11.075,-1.72,1783.0,161.0,0.2,8510,82.47246742938614,0.0,0
6.611,-0.835,2195.0,332.0,0.2,8510,82.47246742938614,0.407,0
40.868,5.887,4332.0,106.0,0.2,8510,82.47246742938614,67.689,1
0.784,0.784,200.0,255.0,0.5,8510,82.47246742938614,3.922,1
0.0,0.0,0.0,250.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.685,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
8.516,-2.559,1371.0,161.0,0.2,8510,82.47246742938614,0.0,0
5.37,-1.241,1783.0,332.0,0.2,8510,82.47246742938614,0.0,0
46.755,5.887,4956.0,106.0,0.2,8510,82.47246742938614,67.075,1
1.569,0.785,400.0,255.0,0.2,8510,82.47246742938614,3.922,1
0.0,0.0,0.0,250.0,1.0,8510,82.47246742938614,0.8,0
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.685,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
5.957,-2.559,959.0,161.0,0.2,8510,82.47246742938614,0.0,0
4.13,-1.24,1371.0,332.0,0.2,8510,82.47246742938614,0.0,0
52.642,5.887,5580.0,106.0,0.2,8510,82.47246742938614,65.189,1
2.353,0.784,600.0,255.0,0.2,8510,82.47246742938614,3.922,1
0.0,0.0,0.0,250.0,1.0,8510,82.47246742938614,1.6,1
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.2,0
3.398,-2.559,547.0,161.0,0.2,8510,82.47246742938614,0.0,0
2.889,-1.241,959.0,332.0,0.2,8510,82.47246742938614,0.0,0
58.528,5.886,6204.0,106.0,0.2,8510,82.47246742938614,63.302,1
2.353,0.0,600.0,255.0,0.2,8510,82.47246742938614,3.922,1
0.8,0.8,200.0,250.0,0.5,8510,82.47246742938614,2.4,1
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
0.839,-2.559,135.0,161.0,0.5,8510,82.47246742938614,0.0,0
1.648,-1.241,547.0,332.0,0.2,8510,82.47246742938614,0.0,0
64.415,5.887,6828.0,106.0,0.2,8510,82.47246742938614,61.415,1
3.137,0.784,800.0,255.0,0.2,8510,82.47246742938614,3.922,1
0.8,0.0,200.0,250.0,0.5,8510,82.47246742938614,2.4,1
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.685,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
0.0,-0.839,0.0,161.0,1.0,8510,82.47246742938614,0.0,0
0.407,-1.241,135.0,332.0,1.0,8510,82.47246742938614,0.0,0
67.689,3.274,7175.0,106.0,0.2,8510,82.47246742938614,61.415,1
3.922,0.785,1000.0,255.0,0.2,8510,82.47246742938614,3.922,1
0.0,-0.8,0.0,250.0,1.0,8510,82.47246742938614,2.4,1
0.685,0.685,200.0,292.0,0.8,8510,82.47246742938614,0.685,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,161.0,1.0,8510,82.47246742938614,0.0,0
0.0,-0.407,0.0,332.0,1.0,8510,82.47246742938614,0.0,0
67.075,-0.614,7110.0,106.0,0.2,8510,82.47246742938614,61.415,1
3.922,0.0,1000.0,255.0,0.2,8510,82.47246742938614,3.922,1
0.8,0.8,200.0,250.0,0.5,8510,82.47246742938614,2.4,1
0.685,0.0,200.0,292.0,0.8,8510,82.47246742938614,0.685,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,161.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,332.0,1.0,8510,82.47246742938614,0.0,0
65.189,-1.886,6910.0,106.0,0.2,8510,82.47246742938614,61.415,1
3.922,0.0,1000.0,255.0,0.2,8510,82.47246742938614,3.922,1
1.6,0.8,400.0,250.0,0.2,8510,82.47246742938614,2.4,1
0.0,-0.685,0.0,292.0,1.0,8510,82.47246742938614,0.685,0
0.2,0.2,200.0,1000.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,161.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,332.0,1.0,8510,82.47246742938614,0.0,0
63.302,-1.887,6710.0,106.0,0.2,8510,82.47246742938614,61.415,1
3.922,0.0,1000.0,255.0,0.2,8510,82.47246742938614,3.922,1
2.4,0.8,600.0,250.0,0.2,8510,82.47246742938614,2.4,1
0.0,0.0,0.0,292.0,1.0,8510,82.47246742938614,0.685,0
0.0,-0.2,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,161.0,1.0,8510,82.47246742938614,0.0,0
0.0,0.0,0.0,332.0,1.0,8510,82.47246742938614,0.0,0
61.415,-1.887,6510.0,106.0,0.2,8510,82.47246742938614,61.415,1
3.922,0.0,1000.0,255.0,0.2,8510,82.47246742938614,3.922,1
2.4,0.0,600.0,250.0,0.2,8510,82.47246742938614,2.4,1
0.685,0.685,200.0,292.0,0.8,8510,82.47246742938614,0.685,0
0.0,0.0,0.0,1000.0,1.0,8510,82.47246742938614,0.0,0
3.211,0.0,745.0,232.0,0.2,11661,149.0803034316727,17.328,1
1.753,0.0,745.0,425.0,0.2,11661,149.0803034316727,10.518,1
0.0,0.0,0.0,162.0,1.0,11661,149.0803034316727,2.778,1
0.0,0.0,0.0,220.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
6.422,3.211,1490.0,232.0,0.2,11661,149.0803034316727,18.599,1
3.506,1.753,1490.0,425.0,0.2,11661,149.0803034316727,10.671,1
0.0,0.0,0.0,162.0,1.0,11661,149.0803034316727,9.753,1
0.0,0.0,0.0,220.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
9.634,3.212,2235.0,232.0,0.2,11661,149.0803034316727,19.315,1
5.259,1.753,2235.0,425.0,0.2,11661,149.0803034316727,10.518,1
0.0,0.0,0.0,162.0,1.0,11661,149.0803034316727,16.728,1
0.0,0.0,0.0,220.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
12.845,3.211,2980.0,232.0,0.2,11661,149.0803034316727,17.375,1
7.012,1.753,2980.0,425.0,0.2,11661,149.0803034316727,8.918,1
0.0,0.0,0.0,162.0,1.0,11661,149.0803034316727,23.704,1
0.0,0.0,0.0,220.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
16.056,3.211,3725.0,232.0,0.2,11661,149.0803034316727,15.435,1
8.765,1.753,3725.0,425.0,0.2,11661,149.0803034316727,7.318,1
0.0,0.0,0.0,162.0,1.0,11661,149.0803034316727,30.679,1
0.0,0.0,0.0,220.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
17.328,1.272,4020.0,232.0,0.2,11661,149.0803034316727,13.496,1
10.518,1.753,4470.0,425.0,0.2,11661,149.0803034316727,5.718,1
2.778,2.778,450.0,162.0,0.2,11661,149.0803034316727,34.877,1
0.0,0.0,0.0,220.0,1.0,11661,149.0803034316727,2.045,1
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
18.599,1.271,4315.0,232.0,0.2,11661,149.0803034316727,11.556,1
10.671,0.153,4535.0,425.0,0.2,11661,149.0803034316727,4.118,1
9.753,6.975,1580.0,162.0,0.2,11661,149.0803034316727,36.914,1
0.0,0.0,0.0,220.0,1.0,11661,149.0803034316727,5.682,1
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
19.315,0.716,4481.0,232.0,0.2,11661,149.0803034316727,9.616,1
10.518,-0.153,4470.0,425.0,0.2,11661,149.0803034316727,2.518,1
16.728,6.975,2710.0,162.0,0.2,11661,149.0803034316727,38.951,1
0.0,0.0,0.0,220.0,1.0,11661,149.0803034316727,9.318,1
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
17.375,-1.94,4031.0,232.0,0.2,11661,149.0803034316727,8.345,1
8.918,-1.6,3790.0,425.0,0.2,11661,149.0803034316727,0.918,1
23.704,6.976,3840.0,162.0,0.2,11661,149.0803034316727,40.031,1
0.0,0.0,0.0,220.0,1.0,11661,149.0803034316727,12.955,1
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
15.435,-1.94,3581.0,232.0,0.2,11661,149.0803034316727,7.073,1
7.318,-1.6,3110.0,425.0,0.2,11661,149.0803034316727,0.765,0
30.679,6.975,4970.0,162.0,0.2,11661,149.0803034316727,37.315,1
0.0,0.0,0.0,220.0,1.0,11661,149.0803034316727,16.591,1
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
13.496,-1.939,3131.0,232.0,0.2,11661,149.0803034316727,5.134,1
5.718,-1.6,2430.0,425.0,0.2,11661,149.0803034316727,0.459,0
34.877,4.198,5650.0,162.0,0.2,11661,149.0803034316727,35.957,1
2.045,2.045,450.0,220.0,0.2,11661,149.0803034316727,19.227,1
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,0.876,1
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
11.556,-1.94,2681.0,232.0,0.2,11661,149.0803034316727,3.194,1
4.118,-1.6,1750.0,425.0,0.2,11661,149.0803034316727,0.0,0
36.914,2.037,5980.0,162.0,0.2,11661,149.0803034316727,35.0,1
5.682,3.637,1250.0,220.0,0.2,11661,149.0803034316727,21.864,1
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,1.753,1
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
9.616,-1.94,2231.0,232.0,0.2,11661,149.0803034316727,1.254,1
2.518,-1.6,1070.0,425.0,0.2,11661,149.0803034316727,0.0,0
38.951,2.037,6310.0,162.0,0.2,11661,149.0803034316727,32.84,1
9.318,3.636,2050.0,220.0,0.2,11661,149.0803034316727,24.5,1
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,2.629,1
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
8.345,-1.271,1936.0,232.0,0.2,11661,149.0803034316727,1.254,1
0.918,-1.6,390.0,425.0,0.2,11661,149.0803034316727,0.0,0
40.031,1.08,6485.0,162.0,0.2,11661,149.0803034316727,27.901,1
12.955,3.637,2850.0,220.0,0.2,11661,149.0803034316727,27.136,1
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,3.506,1
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
7.073,-1.272,1641.0,232.0,0.2,11661,149.0803034316727,1.254,1
0.765,-0.153,325.0,425.0,0.5,11661,149.0803034316727,0.0,0
37.315,-2.716,6045.0,162.0,0.2,11661,149.0803034316727,23.642,1
16.591,3.636,3650.0,220.0,0.2,11661,149.0803034316727,29.273,1
0.0,0.0,0.0,251.0,1.0,11661,149.0803034316727,4.382,1
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
5.134,-1.939,1191.0,232.0,0.2,11661,149.0803034316727,1.254,1
0.459,-0.306,195.0,425.0,1.0,11661,149.0803034316727,0.0,0
35.957,-1.358,5825.0,162.0,0.2,11661,149.0803034316727,23.642,1
19.227,2.636,4230.0,220.0,0.2,11661,149.0803034316727,29.273,1
0.876,0.876,220.0,251.0,0.2,11661,149.0803034316727,4.382,1
0.0,0.0,0.0,92.0,1.0,11661,149.0803034316727,0.0,0
0.0,0.0,0.0,1000.0,1.0,11661,149.0803034316727,0.0,0
3.194,-1.94,741.0,232.0,0.2,11661,149.0803034316727,1.254,1
0.0,-0.459,0.0,425.0,1.0,11661,149.0803034316727,0.0,0
